Field,Year,Month,Cfactor,Land_ID,Field_ID,HYDRO,SOIL_CODE,SOILNAME,NAME08F,NAME09F,NAME10F,NAME11F,NAME12F,NAME13F,NAME14F,NAME15F,NAME16F,NAME17F,NAME18F,NAME19F,cropCycle,Slope,SlopeLength,OM,ATEXTURE,FinalArea_m2,FinalLength_m
135,2014,11,0.391333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2014,12,0.460967742,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,1,0.509032258,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,2,0.539642857,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,3,0.567096774,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,4,0.626,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,5,0.664516129,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,6,0.58,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,7,0.301290323,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,8,0.155806452,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,9,0.163666667,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,10,0.312903226,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,11,0.332333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2015,12,0.360967742,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,1,0.383548387,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,2,0.395,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,3,0.392903226,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,4,0.283666667,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,5,0.123387097,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,6,0.097766667,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,7,0.1,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,8,0.1,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,9,0.0988,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,10,0.088419355,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,11,0.105633333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2016,12,0.113870968,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,1,0.12,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,2,0.12,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,3,0.12,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,4,0.125333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,5,0.181935484,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,6,0.136,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,7,0.088064516,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,8,0.089935484,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,9,0.104033333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,10,0.119677419,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,11,0.167333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2017,12,0.216774194,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,1,0.253225806,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,2,0.277857143,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,3,0.301935484,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,4,0.354333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,5,0.387419355,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,6,0.371333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,7,0.215806452,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,8,0.124193548,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,9,0.134,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,10,0.122903226,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,11,0.317,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2018,12,0.380967742,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,1,0.425483871,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,2,0.453571429,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,3,0.480322581,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,4,0.530666667,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,5,0.556451613,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,6,0.498333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,7,0.269677419,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,8,0.14483871,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,9,0.151666667,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,10,0.136129032,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,11,0.160333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2019,12,0.17,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,1,0.17,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,2,0.17,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,3,0.171290323,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,4,0.187666667,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,5,0.23,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,6,0.312333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,7,0.403548387,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,8,0.493870968,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
135,2020,9,0.577333333,120,135,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2,205,2.2,SL,18629.12059,842.805818
136,2012,10,0.720645161,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2012,11,0.763333333,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2012,12,0.790322581,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,1,0.803548387,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,2,0.81,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,3,0.812903226,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,4,0.821666667,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,5,0.800967742,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,6,0.43,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,7,0.198709677,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,8,0.18,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,9,0.190666667,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,10,0.230645161,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,11,0.195333333,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2013,12,0.255483871,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,1,0.302258065,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,2,0.332857143,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,3,0.363548387,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,4,0.42,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,5,0.45516129,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,6,0.428333333,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,7,0.241290323,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,8,0.137741935,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,9,0.153666667,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,10,0.141290323,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,11,0.364,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2014,12,0.438387097,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,1,0.490967742,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,2,0.524642857,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,3,0.555483871,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,4,0.615666667,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,5,0.656451613,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,6,0.574,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,7,0.300645161,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
136,2015,8,0.157741935,81,136,C,HUO,HURON,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,Winter Wheat,Corn,Soybeans,Soybeans,CSSWCSS,2.4,421,2.2,CL,57176.46922,1113.036511
